carat,depth,x,y,z,color_E,color_F,color_G,color_H,color_I,color_J
1.22,60.1,6.92,7.0,4.18,0,0,0,0,1,0
1.01,62.2,6.42,6.38,3.98,0,1,0,0,0,0
0.25,60.2,4.07,4.14,2.47,1,0,0,0,0,0
1.03,60.0,6.54,6.6,3.94,1,0,0,0,0,0
0.71,62.2,5.7,5.74,3.56,0,0,0,0,1,0
0.33,61.9,4.42,4.47,2.75,0,1,0,0,0,0
0.4,61.3,4.71,4.75,2.9,0,0,0,0,0,0
1.5,65.4,7.09,7.14,4.65,0,0,0,0,1,0
0.77,62.6,5.92,5.81,3.67,0,0,0,0,0,0
1.02,59.2,6.57,6.63,3.91,1,0,0,0,0,0
0.53,60.6,5.21,5.25,3.17,0,1,0,0,0,0
0.52,63.3,5.08,5.11,3.22,0,0,1,0,0,0
0.72,62.1,5.69,5.75,3.55,1,0,0,0,0,0
0.51,62.1,5.14,5.2,3.21,0,0,0,0,0,0
0.7,62.4,5.67,5.65,3.53,0,1,0,0,0,0
1.5,60.1,7.38,7.35,4.43,0,0,0,0,1,0
0.82,60.9,6.06,6.02,3.68,0,1,0,0,0,0
2.01,58.8,8.27,8.19,4.84,0,0,0,0,1,0
0.3,59.7,4.34,4.37,2.6,0,0,0,0,0,0
0.9,62.8,6.14,6.08,3.84,0,0,1,0,0,0
1.12,61.2,6.63,6.67,4.07,0,0,0,0,0,0
0.24,61.7,3.98,4.0,2.45,0,1,0,0,0,0
1.18,60.4,6.82,6.86,4.13,0,1,0,0,0,0
2.09,61.1,8.3,8.23,5.05,0,0,0,1,0,0
0.71,62.2,5.7,5.74,3.56,0,0,1,0,0,0
1.02,62.0,6.39,6.41,3.97,0,1,0,0,0,0
0.78,63.7,5.77,5.73,3.66,0,0,0,1,0,0
0.44,62.3,4.82,4.87,3.02,0,0,1,0,0,0
0.7,60.2,5.75,5.82,3.48,0,0,0,0,0,0
0.71,62.6,5.73,5.68,3.57,0,1,0,0,0,0
1.02,63.5,6.4,6.35,4.05,0,1,0,0,0,0
0.41,63.5,4.7,4.69,2.98,0,0,0,1,0,0
0.6,61.1,5.47,5.49,3.35,0,0,0,1,0,0
0.62,62.0,5.46,5.5,3.4,0,1,0,0,0,0
0.42,62.6,4.84,4.81,3.02,1,0,0,0,0,0
0.54,62.5,5.22,5.25,3.27,0,0,0,1,0,0
0.6,62.8,5.41,5.45,3.41,1,0,0,0,0,0
2.05,61.4,8.13,8.16,5.0,0,0,0,0,0,1
1.01,62.2,6.41,6.36,3.97,0,1,0,0,0,0
1.04,62.3,6.45,6.49,4.03,0,0,1,0,0,0
0.53,64.5,5.16,5.15,3.33,1,0,0,0,0,0
0.54,61.4,5.28,5.3,3.25,0,0,0,0,0,0
0.31,62.2,4.36,4.39,2.72,0,0,0,0,0,0
0.35,61.8,4.53,4.57,2.81,0,0,0,0,0,0
0.82,62.3,5.98,6.02,3.74,0,0,0,0,1,0
0.91,61.4,6.09,5.97,3.7,0,0,0,1,0,0
0.33,61.6,4.45,4.42,2.73,0,0,0,1,0,0
1.03,61.9,6.52,6.54,4.04,0,1,0,0,0,0
0.54,61.6,5.25,5.27,3.24,0,0,0,0,0,0
0.92,64.9,6.1,6.04,3.94,0,1,0,0,0,0
0.24,61.0,4.05,4.08,2.48,0,1,0,0,0,0
0.53,62.3,5.2,5.24,3.25,0,0,0,1,0,0
0.3,63.2,4.28,4.3,2.71,0,0,1,0,0,0
0.41,61.3,4.78,4.74,2.92,0,0,0,0,0,1
1.6,62.1,7.46,7.54,4.66,0,0,0,0,0,1
1.5,57.8,7.54,7.5,4.35,0,0,0,0,1,0
0.74,62.2,5.79,5.82,3.61,1,0,0,0,0,0
0.92,62.8,6.14,6.16,3.86,0,0,0,1,0,0
0.31,59.5,4.42,4.45,2.64,1,0,0,0,0,0
0.31,61.8,4.32,4.36,2.68,0,0,0,1,0,0
1.0,62.1,6.33,6.42,3.96,0,1,0,0,0,0
0.41,61.3,4.79,4.74,2.92,1,0,0,0,0,0
0.41,60.7,4.83,4.86,2.94,0,0,0,1,0,0
0.47,61.5,5.0,5.04,3.09,0,0,0,0,0,0
1.08,63.2,6.57,6.4,4.1,0,0,0,0,0,1
1.01,63.6,6.27,6.3,4.0,1,0,0,0,0,0
0.38,62.4,4.64,4.68,2.91,0,1,0,0,0,0
0.31,60.5,4.37,4.33,2.63,0,0,0,1,0,0
1.02,61.5,6.42,6.49,3.97,0,1,0,0,0,0
1.13,61.4,6.72,6.74,4.13,0,0,0,0,0,0
0.33,61.3,4.44,4.47,2.73,1,0,0,0,0,0
0.45,62.9,4.83,4.86,3.04,0,0,0,0,0,0
0.32,60.2,4.39,4.44,2.66,1,0,0,0,0,0
1.0,61.7,6.48,6.39,3.97,0,1,0,0,0,0
1.54,60.2,7.51,7.44,4.5,0,0,1,0,0,0
0.46,60.9,4.98,5.01,3.04,0,0,1,0,0,0
2.43,61.7,8.54,8.49,5.25,0,0,1,0,0,0
1.06,62.8,6.52,6.47,4.08,0,0,0,0,1,0
0.41,63.0,4.71,4.78,2.99,0,1,0,0,0,0
1.5,61.9,7.34,7.4,4.56,0,1,0,0,0,0
0.51,59.4,5.18,5.22,3.09,0,0,0,0,0,0
0.7,61.1,5.72,5.84,3.53,0,0,0,1,0,0
0.91,61.7,6.22,6.29,3.86,0,1,0,0,0,0
0.57,62.7,5.25,5.21,3.28,0,0,0,0,0,1
0.91,60.8,6.23,6.2,3.78,0,0,0,0,1,0
1.02,60.5,6.57,6.48,3.95,0,0,1,0,0,0
0.31,63.0,4.33,4.37,2.74,1,0,0,0,0,0
1.02,62.7,6.45,6.4,4.03,0,0,1,0,0,0
0.41,61.7,4.76,4.8,2.95,1,0,0,0,0,0
1.2,61.0,6.81,6.89,4.18,0,0,0,0,0,1
0.27,62.2,4.12,4.15,2.57,0,0,0,1,0,0
0.51,63.1,5.04,5.1,3.2,0,1,0,0,0,0
1.51,60.9,7.38,7.41,4.5,0,0,0,1,0,0
0.7,60.5,5.77,5.73,3.48,0,0,0,1,0,0
0.4,60.8,4.71,4.76,2.88,0,0,0,0,0,0
1.56,63.7,7.35,7.31,4.67,0,0,1,0,0,0
0.31,61.1,4.35,4.36,2.66,0,0,0,0,0,0
0.38,62.7,4.61,4.57,2.88,0,0,0,0,1,0
0.57,60.2,5.35,5.38,3.23,0,0,0,1,0,0
2.0,62.6,7.98,8.09,5.03,0,0,0,1,0,0
1.2,62.8,6.73,6.78,4.24,0,1,0,0,0,0
0.42,62.1,4.83,4.8,2.99,0,0,0,0,0,0
0.56,61.2,5.35,5.3,3.26,0,0,0,0,0,0
1.71,62.1,7.63,7.55,4.71,0,0,0,1,0,0
0.74,62.1,5.8,5.82,3.61,1,0,0,0,0,0
0.74,60.6,5.87,5.93,3.57,0,0,1,0,0,0
0.4,62.2,4.71,4.74,2.94,1,0,0,0,0,0
0.77,62.3,5.82,5.86,3.64,0,0,1,0,0,0
0.41,61.9,4.76,4.74,2.94,0,1,0,0,0,0
1.36,61.5,7.09,7.16,4.38,0,0,0,1,0,0
0.4,59.2,4.78,4.81,2.84,0,0,1,0,0,0
0.51,63.4,5.07,5.02,3.2,0,0,0,0,0,0
1.0,63.0,6.37,6.4,4.02,0,0,1,0,0,0
0.24,60.6,4.0,4.02,2.43,1,0,0,0,0,0
1.25,60.3,7.0,7.03,4.23,0,0,0,1,0,0
1.01,63.3,6.39,6.31,4.02,1,0,0,0,0,0
0.78,62.9,5.85,5.88,3.69,0,0,0,0,0,0
0.32,62.2,4.37,4.35,2.71,0,1,0,0,0,0
2.04,60.0,8.21,8.17,4.91,0,0,0,1,0,0
0.5,62.6,5.09,5.14,3.2,0,0,0,1,0,0
0.73,60.5,5.83,5.88,3.54,0,1,0,0,0,0
1.22,62.8,6.78,6.75,4.25,1,0,0,0,0,0
1.75,63.3,7.63,7.57,4.81,0,0,0,0,0,1
1.01,62.4,6.43,6.39,4.0,1,0,0,0,0,0
0.7,62.9,5.72,5.66,3.58,0,0,0,0,0,0
0.55,60.3,5.32,5.29,3.2,0,1,0,0,0,0
0.7,63.6,5.61,5.56,3.55,1,0,0,0,0,0
1.55,62.0,7.4,7.31,4.56,0,1,0,0,0,0
0.33,62.2,4.44,4.46,2.77,0,0,0,1,0,0
0.53,62.4,5.16,5.13,3.21,0,0,1,0,0,0
0.8,59.7,6.05,6.11,3.63,0,1,0,0,0,0
1.08,62.1,6.57,6.53,4.07,0,0,0,0,1,0
0.71,62.8,5.67,5.7,3.57,1,0,0,0,0,0
1.02,61.6,6.49,6.54,4.01,0,0,0,1,0,0
1.0,61.0,6.4,6.46,3.92,1,0,0,0,0,0
0.77,60.2,5.89,5.97,3.57,0,0,0,0,1,0
1.26,61.3,6.99,6.91,4.26,0,1,0,0,0,0
1.52,60.9,7.38,7.44,4.51,0,1,0,0,0,0
1.01,62.8,6.31,6.24,3.94,0,1,0,0,0,0
0.9,65.1,6.05,5.99,3.92,0,0,1,0,0,0
0.35,63.6,4.51,4.52,2.87,0,1,0,0,0,0
1.4,61.8,7.16,7.21,4.44,0,0,0,0,0,0
0.71,60.6,5.68,5.73,3.46,0,1,0,0,0,0
0.71,61.7,5.71,5.74,3.53,0,0,0,0,0,0
2.01,59.5,8.26,8.21,4.9,0,0,0,0,1,0
1.0,63.8,6.28,6.32,4.02,0,0,0,0,1,0
0.31,62.9,4.29,4.33,2.71,1,0,0,0,0,0
1.1,62.4,6.59,6.64,4.13,0,0,0,0,0,1
1.02,63.0,6.4,6.43,4.04,0,0,1,0,0,0
0.9,59.5,6.26,6.31,3.74,0,0,0,1,0,0
0.91,62.1,6.17,6.2,3.84,0,0,1,0,0,0
0.42,61.3,4.83,4.82,2.96,0,1,0,0,0,0
0.7,63.8,5.6,5.63,3.58,0,1,0,0,0,0
1.14,62.0,6.71,6.64,4.14,0,1,0,0,0,0
0.4,57.3,4.84,4.89,2.79,1,0,0,0,0,0
1.35,59.2,7.18,7.13,4.23,0,0,0,0,1,0
0.31,62.1,4.3,4.37,2.69,0,0,0,1,0,0
0.36,62.7,4.59,4.54,2.86,0,0,0,0,0,0
1.01,60.8,6.52,6.48,3.95,0,1,0,0,0,0
0.31,64.4,4.24,4.29,2.75,0,0,1,0,0,0
1.02,56.9,6.64,6.75,3.81,0,0,0,1,0,0
0.51,62.9,5.05,5.12,3.2,0,0,1,0,0,0
1.01,60.8,6.48,6.51,3.95,1,0,0,0,0,0
0.55,61.1,5.26,5.31,3.23,0,0,1,0,0,0
0.26,63.1,4.04,4.08,2.56,1,0,0,0,0,0
1.26,62.7,6.86,6.93,4.32,0,1,0,0,0,0
0.54,61.2,5.25,5.31,3.23,0,0,0,0,0,0
0.37,62.5,4.6,4.61,2.88,0,0,1,0,0,0
0.55,61.4,5.32,5.26,3.25,1,0,0,0,0,0
1.6,61.9,7.51,7.48,4.64,0,0,0,0,1,0
1.5,69.6,6.88,6.79,4.76,1,0,0,0,0,0
0.57,61.6,5.39,5.35,3.31,0,0,0,1,0,0
1.09,61.0,6.58,6.63,4.03,0,1,0,0,0,0
0.28,62.6,4.18,4.2,2.62,0,1,0,0,0,0
0.7,63.3,5.63,5.57,3.55,1,0,0,0,0,0
1.03,63.0,6.4,6.42,4.04,0,0,1,0,0,0
0.4,62.2,4.69,4.66,2.91,1,0,0,0,0,0
0.32,62.1,4.42,4.4,2.74,1,0,0,0,0,0
0.8,62.5,5.97,5.93,3.72,0,0,0,1,0,0
0.91,61.1,6.2,6.24,3.8,1,0,0,0,0,0
2.18,62.0,8.35,8.24,5.14,0,0,0,0,1,0
1.01,61.8,6.41,6.46,3.98,0,1,0,0,0,0
0.71,62.3,5.68,5.72,3.55,0,0,0,0,1,0
1.02,62.6,6.41,6.36,4.0,0,1,0,0,0,0
0.46,62.2,4.95,4.99,3.09,0,0,0,0,1,0
0.38,60.2,4.71,4.66,2.82,1,0,0,0,0,0
1.0,63.5,6.38,6.31,4.03,1,0,0,0,0,0
1.01,58.5,6.51,6.55,3.82,1,0,0,0,0,0
0.4,62.5,4.66,4.69,2.92,0,0,0,0,0,0
0.36,61.6,4.52,4.57,2.8,0,0,0,0,1,0
0.41,62.2,4.76,4.79,2.97,1,0,0,0,0,0
0.39,62.4,4.65,4.61,2.89,0,1,0,0,0,0
0.71,58.5,5.87,5.82,3.42,0,0,1,0,0,0
1.05,63.2,6.47,6.51,4.1,0,0,0,1,0,0
0.57,62.9,5.26,5.29,3.32,1,0,0,0,0,0
1.71,61.9,7.6,7.69,4.73,0,0,0,0,0,1
0.41,61.9,4.76,4.8,2.96,0,0,0,0,0,0
0.73,61.6,5.82,5.84,3.59,0,0,0,0,1,0
1.0,63.7,6.34,6.32,4.03,0,0,0,0,1,0
0.4,61.7,4.72,4.77,2.93,0,0,0,1,0,0
0.27,61.5,4.18,4.22,2.58,0,0,1,0,0,0
2.72,68.2,8.46,8.43,5.76,0,0,0,0,0,1
1.5,61.1,7.37,7.35,4.5,0,1,0,0,0,0
0.93,63.1,6.17,6.19,3.9,1,0,0,0,0,0
0.34,62.0,4.48,4.46,2.77,1,0,0,0,0,0
1.29,63.2,6.89,6.96,4.38,0,0,0,1,0,0
0.7,59.3,5.74,5.8,3.42,0,0,0,0,0,0
0.42,61.4,4.81,4.83,2.96,0,0,1,0,0,0
0.4,63.8,4.68,4.72,3.0,0,0,0,0,1,0
1.2,63.7,6.66,6.71,4.26,0,0,0,0,1,0
1.51,62.6,7.39,7.35,4.61,0,1,0,0,0,0
1.52,62.2,7.38,7.29,4.56,0,1,0,0,0,0
1.19,62.0,6.76,6.86,4.22,0,0,0,0,0,0
0.55,61.1,5.3,5.33,3.24,1,0,0,0,0,0
0.51,62.8,5.1,5.03,3.18,0,1,0,0,0,0
0.72,60.8,5.82,5.79,3.53,0,1,0,0,0,0
0.24,62.8,3.94,3.96,2.48,1,0,0,0,0,0
0.31,60.8,4.39,4.36,2.66,0,1,0,0,0,0
1.15,61.8,6.73,6.67,4.14,0,0,0,0,0,1
0.23,61.9,3.94,3.97,2.45,0,1,0,0,0,0
0.92,62.6,6.18,6.22,3.88,0,0,0,0,0,1
0.47,65.4,4.85,4.9,3.19,1,0,0,0,0,0
0.7,61.2,5.7,5.74,3.5,0,0,1,0,0,0
0.3,61.2,4.36,4.33,2.66,1,0,0,0,0,0
0.4,63.8,4.69,4.65,2.98,0,0,0,0,1,0
1.09,61.9,6.6,6.64,4.1,1,0,0,0,0,0
0.71,62.0,5.7,5.75,3.55,1,0,0,0,0,0
1.14,63.9,6.64,6.6,4.23,0,0,0,0,1,0
1.28,63.4,6.89,6.84,4.35,0,0,0,0,0,1
0.4,60.4,4.76,4.77,2.88,0,0,1,0,0,0
2.04,63.0,8.02,7.99,5.04,0,0,0,0,0,1
0.51,62.2,5.11,5.15,3.19,0,0,1,0,0,0
1.21,61.6,6.82,6.79,4.19,0,1,0,0,0,0
1.23,59.2,7.0,7.05,4.16,1,0,0,0,0,0
0.45,56.8,5.08,4.99,2.86,0,0,0,1,0,0
1.79,62.6,7.65,7.72,4.81,0,0,0,0,1,0
1.03,61.7,6.56,6.5,4.03,0,0,0,0,0,1
1.24,60.0,6.94,6.88,4.15,0,0,1,0,0,0
0.34,62.0,4.48,4.46,2.77,1,0,0,0,0,0
0.3,61.9,4.28,4.32,2.66,1,0,0,0,0,0
0.52,58.5,5.29,5.24,3.08,0,1,0,0,0,0
0.39,62.5,4.68,4.63,2.91,0,1,0,0,0,0
0.31,62.4,4.33,4.35,2.71,0,1,0,0,0,0
0.5,64.0,5.03,4.9,3.18,1,0,0,0,0,0
1.27,61.8,6.96,6.93,4.29,0,0,1,0,0,0
0.76,62.7,5.83,5.78,3.64,0,1,0,0,0,0
0.74,62.2,5.8,5.84,3.62,1,0,0,0,0,0
0.32,61.8,4.4,4.43,2.73,1,0,0,0,0,0
0.38,61.6,4.62,4.66,2.86,1,0,0,0,0,0
0.41,62.0,4.8,4.81,2.98,0,0,1,0,0,0
0.32,61.0,4.38,4.41,2.68,0,0,1,0,0,0
1.21,61.7,6.8,6.88,4.22,1,0,0,0,0,0
1.55,61.6,7.38,7.45,4.57,0,1,0,0,0,0
0.37,60.3,4.66,4.62,2.8,0,1,0,0,0,0
0.98,61.1,6.31,6.36,3.87,1,0,0,0,0,0
0.3,63.5,4.24,4.27,2.7,0,0,0,1,0,0
1.04,61.6,6.51,6.54,4.02,1,0,0,0,0,0
0.5,61.7,5.06,5.12,3.14,1,0,0,0,0,0
0.7,61.0,5.68,5.7,3.47,0,0,0,0,0,0
1.0,59.1,6.48,6.54,3.85,0,0,1,0,0,0
0.52,62.0,5.08,5.12,3.16,0,0,0,1,0,0
1.14,62.5,6.63,6.66,4.15,0,0,0,0,1,0
0.9,65.8,5.99,5.96,3.93,0,0,1,0,0,0
0.82,61.9,5.99,6.02,3.72,0,0,0,0,0,0
1.56,62.2,7.41,7.44,4.62,0,0,0,1,0,0
0.51,62.5,5.09,5.12,3.19,0,0,0,0,1,0
1.01,62.9,6.38,6.31,3.99,0,1,0,0,0,0
1.5,64.5,7.09,7.18,4.6,0,0,0,0,0,1
0.9,62.7,6.06,6.13,3.82,0,0,1,0,0,0
0.7,61.8,5.71,5.75,3.54,0,1,0,0,0,0
0.7,58.2,5.78,5.83,3.38,0,0,0,0,0,0
0.71,60.4,5.8,5.72,3.48,0,0,0,0,1,0
1.34,64.7,7.03,6.97,4.53,0,0,1,0,0,0
1.22,62.3,6.85,6.8,4.25,0,0,0,0,1,0
1.5,62.1,7.42,7.26,4.56,0,0,0,0,0,1
0.71,63.6,5.64,5.68,3.6,0,0,0,0,0,0
1.11,62.3,6.64,6.68,4.15,1,0,0,0,0,0
1.01,60.9,6.5,6.53,3.97,0,0,1,0,0,0
1.01,63.3,6.26,6.22,3.95,0,0,0,0,1,0
0.56,61.1,5.33,5.35,3.26,0,0,0,0,1,0
0.41,59.8,4.87,4.83,2.9,1,0,0,0,0,0
2.04,61.9,8.15,8.11,5.03,0,0,0,0,0,0
0.7,62.2,5.67,5.71,3.54,1,0,0,0,0,0
0.41,62.2,4.8,4.75,2.97,1,0,0,0,0,0
1.01,60.8,6.47,6.5,3.94,0,0,1,0,0,0
0.5,62.6,4.99,5.11,3.16,0,0,0,1,0,0
2.01,61.4,8.14,8.07,4.98,0,0,0,0,0,1
0.77,61.7,5.89,5.91,3.64,0,0,1,0,0,0
1.06,61.5,6.53,6.57,4.03,0,1,0,0,0,0
1.28,61.1,7.01,6.96,4.27,0,0,0,0,1,0
1.0,60.3,6.43,6.38,3.86,0,1,0,0,0,0
1.5,61.6,7.37,7.31,4.52,0,1,0,0,0,0
1.01,59.5,6.49,6.55,3.88,1,0,0,0,0,0
0.4,62.5,4.72,4.66,2.93,0,0,0,0,0,0
1.68,60.4,7.79,7.7,4.68,1,0,0,0,0,0
2.11,61.9,8.28,8.22,5.11,0,0,0,0,1,0
0.42,62.3,4.81,4.76,2.98,1,0,0,0,0,0
1.15,61.7,6.78,6.7,4.16,1,0,0,0,0,0
0.7,61.5,5.65,5.7,3.49,0,1,0,0,0,0
0.52,61.6,5.2,5.15,3.19,0,0,0,1,0,0
1.12,61.2,6.7,6.66,4.09,0,0,0,0,0,0
0.41,61.1,4.83,4.8,2.94,0,1,0,0,0,0
1.53,61.8,7.31,7.45,4.56,0,0,1,0,0,0
1.22,62.3,6.77,6.81,4.23,0,0,0,0,1,0
2.0,62.1,8.12,8.02,5.01,0,0,1,0,0,0
1.14,63.3,6.6,6.67,4.2,0,0,0,0,0,1
1.11,61.2,6.69,6.65,4.08,0,0,0,0,1,0
0.92,62.3,6.27,6.21,3.89,0,0,0,0,0,0
0.53,61.4,5.19,5.23,3.2,0,0,0,0,0,0
1.02,61.2,6.51,6.46,3.97,0,0,0,0,1,0
0.63,62.1,5.54,5.51,3.43,1,0,0,0,0,0
0.5,62.7,5.03,4.98,3.14,0,0,0,1,0,0
0.51,62.0,5.1,5.15,3.17,0,1,0,0,0,0
0.77,62.1,5.88,5.84,3.64,0,1,0,0,0,0
0.53,61.4,5.19,5.23,3.2,0,1,0,0,0,0
2.01,59.2,8.17,8.14,4.83,0,0,0,0,1,0
0.32,61.7,4.39,4.42,2.72,0,0,1,0,0,0
1.01,65.9,6.18,6.27,4.1,0,1,0,0,0,0
0.32,63.2,4.32,4.35,2.74,0,1,0,0,0,0
1.0,60.4,6.52,6.42,3.91,1,0,0,0,0,0
0.3,62.9,4.27,4.32,2.7,0,0,1,0,0,0
1.01,66.2,6.05,6.1,4.02,0,0,0,0,0,0
1.3,60.4,7.06,7.12,4.28,0,1,0,0,0,0
0.35,62.6,4.49,4.52,2.82,0,1,0,0,0,0
0.71,63.2,5.64,5.57,3.54,0,1,0,0,0,0
0.7,62.8,5.66,5.62,3.54,1,0,0,0,0,0
2.12,61.1,8.18,8.26,5.02,0,0,0,1,0,0
0.29,61.5,4.25,4.27,2.62,0,0,1,0,0,0
1.0,59.1,6.56,6.51,3.86,1,0,0,0,0,0
0.36,63.2,4.52,4.56,2.87,0,0,0,0,0,0
0.8,61.4,5.96,5.99,3.67,1,0,0,0,0,0
1.08,61.2,6.63,6.61,4.05,0,0,0,0,0,0
1.2,60.9,6.86,6.91,4.19,0,0,1,0,0,0
1.02,58.6,6.32,6.26,3.68,0,0,0,1,0,0
0.71,61.7,5.73,5.75,3.54,0,0,0,1,0,0
1.02,61.8,6.41,6.46,3.98,0,0,1,0,0,0
0.41,62.5,4.77,4.73,2.97,1,0,0,0,0,0
0.53,61.4,5.21,5.24,3.21,0,0,0,1,0,0
0.58,62.0,5.34,5.38,3.32,0,0,0,0,1,0
1.04,61.3,6.51,6.53,4.0,0,1,0,0,0,0
0.33,62.3,4.38,4.41,2.74,0,0,0,1,0,0
0.33,62.4,4.42,4.39,2.75,0,0,0,0,0,0
0.51,61.0,5.13,5.1,3.12,1,0,0,0,0,0
0.38,62.6,4.6,4.64,2.89,1,0,0,0,0,0
0.6,62.9,5.35,5.31,3.35,0,1,0,0,0,0
0.26,62.1,4.12,4.13,2.56,0,1,0,0,0,0
1.25,62.7,6.92,6.87,4.32,0,0,0,1,0,0
0.34,61.5,4.47,4.51,2.76,0,0,1,0,0,0
0.54,61.5,5.24,5.26,3.23,1,0,0,0,0,0
1.05,61.9,6.5,6.52,4.03,0,1,0,0,0,0
0.4,62.5,4.72,4.69,2.94,1,0,0,0,0,0
1.07,58.5,6.71,6.59,3.89,0,0,1,0,0,0
1.59,61.0,7.58,7.51,4.6,0,0,0,1,0,0
0.43,61.6,4.88,4.92,3.02,0,0,0,0,1,0
0.78,61.2,5.92,5.99,3.64,0,0,0,1,0,0
0.91,63.1,6.14,6.19,3.89,0,1,0,0,0,0
0.55,61.3,5.3,5.27,3.24,0,0,0,0,1,0
0.31,62.9,4.31,4.34,2.72,0,1,0,0,0,0
0.3,60.5,4.35,4.38,2.64,0,0,0,0,0,0
0.23,61.4,3.87,3.91,2.39,0,0,1,0,0,0
0.34,62.1,4.46,4.49,2.78,0,0,1,0,0,0
0.51,59.8,5.23,5.17,3.11,0,0,0,0,0,0
0.56,60.4,5.32,5.37,3.23,0,0,0,0,0,0
1.04,61.9,6.51,6.55,4.04,0,0,1,0,0,0
1.01,62.3,6.38,6.33,3.96,1,0,0,0,0,0
1.02,62.9,6.42,6.33,4.01,0,1,0,0,0,0
0.23,64.1,3.83,3.85,2.46,1,0,0,0,0,0
1.1,60.3,6.72,6.67,4.04,0,0,1,0,0,0
1.5,62.6,7.31,7.26,4.56,0,0,0,0,1,0
0.9,62.6,6.01,6.06,3.78,0,1,0,0,0,0
0.3,60.8,4.37,4.35,2.65,0,0,0,1,0,0
1.05,60.6,6.51,6.56,3.96,0,1,0,0,0,0
0.6,62.9,5.34,5.38,3.37,1,0,0,0,0,0
0.55,60.6,5.28,5.31,3.21,0,1,0,0,0,0
1.5,62.0,7.4,7.35,4.57,0,0,0,0,1,0
0.26,62.6,4.1,4.13,2.57,0,0,1,0,0,0
0.71,58.2,5.91,5.88,3.43,0,0,1,0,0,0
0.58,63.2,5.36,5.28,3.36,0,0,1,0,0,0
0.44,61.8,4.9,4.94,3.04,0,0,1,0,0,0
0.31,61.8,4.36,4.38,2.7,0,0,1,0,0,0
1.0,60.0,6.53,6.51,3.91,0,0,0,1,0,0
0.51,64.0,5.06,5.01,3.22,0,1,0,0,0,0
0.74,61.8,5.81,5.77,3.58,0,0,0,0,0,0
0.31,62.1,4.38,4.41,2.73,0,0,1,0,0,0
1.02,61.4,6.44,6.47,3.97,0,0,0,1,0,0
1.52,59.1,7.48,7.45,4.41,0,0,0,0,0,0
0.42,61.7,4.84,4.82,2.98,0,0,0,1,0,0
0.32,61.9,4.4,4.39,2.72,0,0,1,0,0,0
0.72,61.1,5.83,5.79,3.55,0,1,0,0,0,0
0.3,61.8,4.32,4.35,2.68,0,0,0,0,1,0
0.35,63.3,4.5,4.53,2.86,0,0,0,0,0,1
0.7,57.1,5.81,5.86,3.33,0,1,0,0,0,0
0.9,65.7,5.96,5.92,3.9,0,1,0,0,0,0
0.97,61.6,6.4,6.43,3.95,0,0,0,0,1,0
0.35,61.3,4.54,4.57,2.79,0,0,0,1,0,0
0.7,61.7,5.7,5.67,3.51,0,1,0,0,0,0
1.74,61.0,7.77,7.75,4.73,0,0,1,0,0,0
0.3,64.2,4.23,4.28,2.73,0,0,0,0,0,0
0.54,62.5,5.2,5.24,3.26,0,0,1,0,0,0
0.55,62.0,5.31,5.28,3.28,0,0,0,1,0,0
0.38,61.9,4.63,4.67,2.88,0,0,1,0,0,0
1.12,63.1,6.62,6.59,4.17,0,0,0,1,0,0
1.03,63.8,6.3,6.37,4.04,1,0,0,0,0,0
0.35,61.8,4.55,4.57,2.81,0,0,0,0,1,0
0.51,61.5,5.15,5.19,3.18,1,0,0,0,0,0
0.3,61.6,4.32,4.28,2.65,0,1,0,0,0,0
1.24,62.4,6.89,6.87,4.29,0,0,0,0,1,0
1.5,61.0,7.34,7.3,4.46,0,0,0,0,0,1
0.71,62.1,5.65,5.71,3.53,0,0,1,0,0,0
0.51,61.9,5.13,5.15,3.18,0,1,0,0,0,0
2.22,62.4,8.29,8.35,5.19,0,0,0,0,1,0
0.7,63.7,5.64,5.6,3.58,0,0,0,0,0,0
0.61,59.7,5.57,5.52,3.31,1,0,0,0,0,0
1.01,62.2,6.4,6.43,3.99,0,0,0,0,0,0
0.71,61.4,5.79,5.75,3.54,0,0,0,0,1,0
0.55,62.2,5.27,5.28,3.28,0,0,1,0,0,0
0.5,62.3,5.1,5.02,3.15,0,0,1,0,0,0
0.91,62.2,6.17,6.14,3.83,0,1,0,0,0,0
0.51,64.2,5.02,5.05,3.23,0,0,0,0,0,0
0.35,60.8,4.55,4.53,2.76,0,0,0,0,0,0
2.51,59.5,8.87,8.74,5.24,0,0,1,0,0,0
0.4,62.4,4.69,4.74,2.94,0,0,0,1,0,0
0.9,62.4,6.14,6.16,3.84,0,0,1,0,0,0
2.39,61.2,8.63,8.6,5.27,0,0,0,0,1,0
0.41,61.8,4.76,4.72,2.93,0,0,1,0,0,0
0.52,62.7,5.08,5.13,3.2,0,0,0,0,0,0
1.04,65.4,6.39,6.3,4.15,0,1,0,0,0,0
0.7,60.4,5.73,5.76,3.47,1,0,0,0,0,0
1.01,64.4,6.22,6.17,3.99,0,0,0,1,0,0
0.91,59.8,6.29,6.26,3.75,0,1,0,0,0,0
1.01,59.8,6.56,6.48,3.9,1,0,0,0,0,0
0.31,63.9,4.28,4.3,2.74,0,0,0,0,1,0
0.54,63.7,5.22,5.14,3.3,0,0,0,0,0,0
0.61,61.5,5.48,5.51,3.38,0,1,0,0,0,0
1.02,62.6,6.43,6.38,4.01,0,0,1,0,0,0
0.35,62.4,4.53,4.51,2.82,0,1,0,0,0,0
