carat,table,x,y,z,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
1.51,61.0,7.3,7.35,4.52,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.24,55.0,6.95,6.89,4.29,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.42,59.0,4.76,4.73,2.98,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3,56.0,4.31,4.34,2.66,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.2,60.0,6.72,6.78,4.19,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.61,60.0,5.34,5.28,3.38,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.73,60.0,5.68,5.59,3.64,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.5,56.0,5.14,5.09,3.19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.91,58.0,6.35,6.27,3.78,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.41,56.0,4.85,4.8,2.95,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.01,56.0,6.48,6.51,3.97,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.81,56.0,5.95,5.89,3.69,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.73,57.0,5.78,5.83,3.57,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.01,55.0,8.15,8.11,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.71,61.0,5.8,5.85,3.45,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.4,62.0,4.72,4.76,2.88,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2.0,60.0,8.19,8.13,4.84,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.57,54.0,5.32,5.41,3.31,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.43,61.0,4.75,4.83,2.98,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.75,59.0,5.85,5.9,3.59,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.55,55.0,7.38,7.4,4.62,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.51,58.0,7.53,7.61,4.45,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.36,59.0,4.58,4.54,2.86,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.09,54.8,6.6,6.63,4.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,58.0,6.59,6.56,3.79,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.26,57.0,4.09,4.12,2.56,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.38,55.4,4.67,4.7,2.89,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.31,56.0,4.34,4.37,2.68,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4,64.0,4.82,4.75,2.84,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.3,63.0,4.26,4.31,2.61,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7,58.0,5.59,5.66,3.59,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.5,56.0,5.1,5.06,3.17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.57,59.0,7.37,7.45,4.61,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.72,60.0,5.76,5.81,3.48,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.91,60.0,6.05,6.08,3.79,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.0,61.0,6.47,6.4,3.95,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.04,56.0,6.56,6.5,4.01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5,58.0,5.1,5.14,3.12,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.29,58.0,4.23,4.19,2.61,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.7,56.0,5.69,5.72,3.55,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.72,57.0,5.71,5.75,3.62,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.04,58.0,6.5,6.57,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.67,56.0,5.6,5.62,3.48,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.28,59.0,8.4,8.44,5.23,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.91,59.0,6.16,6.23,3.87,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.24,55.0,6.91,6.96,4.28,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.5,57.0,5.15,5.18,3.13,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6,56.0,5.45,5.48,3.32,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.4,58.0,4.69,4.72,2.96,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.12,58.0,6.67,6.69,4.09,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.0,61.0,6.38,6.33,4.01,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.52,56.0,5.21,5.17,3.18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.44,57.0,4.87,4.88,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.53,55.0,5.22,5.17,3.21,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.2,59.0,6.9,6.94,4.17,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.01,57.0,6.35,6.33,3.97,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.24,55.0,6.88,6.83,4.33,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.7,58.0,5.76,5.81,3.49,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.0,52.0,7.91,7.88,5.07,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.0,64.0,6.27,6.23,3.93,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.28,59.0,6.96,6.92,4.28,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.39,57.0,4.73,4.75,2.88,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.45,54.0,4.96,4.98,3.06,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.32,59.0,4.41,4.34,2.72,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.36,59.0,7.09,7.06,4.38,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.51,55.0,5.16,5.1,3.17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.73,58.0,5.83,5.8,3.57,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.31,58.0,4.31,4.34,2.67,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.12,59.0,6.75,6.65,4.14,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.53,57.0,5.17,5.24,3.17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.33,55.0,4.44,4.47,2.76,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.42,57.0,4.79,4.81,2.97,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.23,58.0,3.96,4.01,2.42,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.31,55.0,4.34,4.35,2.7,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.01,57.0,6.46,6.41,3.94,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.53,56.0,5.22,5.24,3.18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.45,58.0,7.17,7.11,4.59,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2.19,58.0,8.57,8.53,5.03,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.72,57.0,5.91,5.86,3.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.41,59.0,4.81,4.77,2.96,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.3,56.0,4.29,4.26,2.71,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.35,60.0,4.55,4.58,2.77,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7,58.0,5.69,5.71,3.51,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.21,55.0,7.04,6.98,4.14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.53,56.0,5.19,5.1,3.27,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2.18,58.0,8.29,8.23,5.21,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.9,56.0,6.2,6.16,3.84,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.31,56.0,7.01,7.04,4.36,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.02,59.0,8.29,8.21,4.96,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.33,61.0,4.45,4.43,2.74,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.72,59.0,5.78,5.73,3.54,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.34,59.0,4.43,4.47,2.79,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.01,59.0,6.42,6.46,3.92,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.9,56.0,6.19,6.22,3.83,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.01,59.0,7.93,8.01,4.96,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.0,62.0,6.34,6.39,3.96,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.7,55.0,5.63,5.71,3.54,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.7,58.0,5.63,5.66,3.58,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5,56.0,5.14,5.16,3.15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.72,59.0,5.7,5.74,3.58,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.19,58.0,6.69,6.64,4.29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.42,60.0,4.77,4.84,2.94,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.38,59.0,4.6,4.64,2.85,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.05,58.0,6.52,6.59,4.05,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.52,59.0,5.1,5.07,3.18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.32,57.0,4.37,4.34,2.73,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,58.0,5.57,5.51,3.54,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.3,56.0,4.31,4.3,2.67,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.59,57.0,5.48,5.44,3.29,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.81,60.0,6.0,5.99,3.67,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.43,60.0,4.77,4.8,3.01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.11,60.0,6.78,6.71,4.04,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.5,57.0,5.11,5.13,3.13,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,59.0,6.44,6.48,3.91,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3,57.0,4.23,4.27,2.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.3,59.0,4.3,4.26,2.67,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.32,55.0,4.35,4.42,2.79,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.51,55.0,5.12,5.08,3.21,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.43,58.0,4.8,4.82,3.02,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.3,57.0,4.28,4.31,2.67,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.38,57.0,4.62,4.71,2.91,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.4,56.0,4.74,4.79,2.95,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.5,56.0,5.3,5.24,3.03,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.74,56.0,5.86,5.81,3.6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.39,56.0,4.64,4.68,2.91,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.32,58.0,4.38,4.41,2.71,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.1,58.0,6.76,6.69,4.04,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3,58.0,4.29,4.31,2.64,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.52,56.0,5.16,5.09,3.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.72,59.0,5.63,5.59,3.59,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.56,56.0,5.28,5.3,3.28,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.55,56.0,5.32,5.37,3.22,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.9,60.0,5.92,5.86,3.91,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.9,58.0,6.15,6.22,3.86,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.5,59.0,7.41,7.36,4.52,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.56,65.0,7.6,7.62,4.38,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.02,55.0,6.43,6.4,4.03,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.41,57.0,4.76,4.79,2.99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2.11,56.0,8.23,8.13,5.1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.3,55.0,4.29,4.31,2.68,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3,54.0,4.32,4.35,2.7,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.15,58.0,6.73,6.69,4.26,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.65,61.0,5.66,5.74,3.31,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.28,56.0,4.21,4.24,2.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.9,61.0,6.1,6.06,3.74,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.21,56.0,6.8,6.76,4.21,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.25,53.0,4.01,4.07,2.53,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.69,60.0,7.58,7.61,4.69,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.5,54.0,5.13,5.16,3.18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.42,55.0,4.88,4.8,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.51,58.0,5.08,5.11,3.22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.31,54.0,4.35,4.41,2.72,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3,57.0,4.3,4.32,2.66,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.8,57.0,6.02,6.05,3.67,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.5,57.0,5.04,5.09,3.21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.38,58.0,4.77,4.72,2.84,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.3,61.0,4.23,4.28,2.66,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1.5,60.0,7.27,7.17,4.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.31,55.0,4.38,4.4,2.71,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.32,57.0,4.48,4.52,2.69,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.04,58.0,6.49,6.53,3.96,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.41,54.0,4.75,4.79,2.97,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.32,57.0,4.46,4.48,2.71,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.71,55.0,5.71,5.74,3.57,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7,57.0,5.63,5.65,3.53,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.15,56.0,6.67,6.75,4.18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.9,57.0,6.15,6.2,3.78,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.61,57.0,5.49,5.53,3.36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.5,58.0,7.16,7.25,4.57,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.31,54.0,4.33,4.38,2.75,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.26,60.0,4.03,4.12,2.53,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.1,61.0,6.49,6.56,4.12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.4,59.0,4.66,4.72,2.93,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5,57.0,5.03,4.91,3.27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.03,57.0,6.41,6.48,4.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2.1,66.0,8.26,8.19,5.05,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.02,55.0,6.42,6.45,4.1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.52,58.0,7.28,7.24,4.61,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.0,58.0,6.47,6.43,3.89,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.32,58.0,4.41,4.38,2.75,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.51,57.0,5.09,5.13,3.2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.02,59.0,6.55,6.51,3.95,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.9,57.0,6.17,6.23,3.86,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.82,57.0,5.98,5.94,3.73,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.51,56.0,5.11,5.16,3.18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.01,54.0,6.51,6.55,4.02,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.1,61.0,6.63,6.7,4.05,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.08,57.0,6.58,6.61,4.06,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.02,56.0,8.05,8.01,5.03,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.35,55.0,4.58,4.55,2.8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.64,59.0,7.67,7.61,4.63,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.33,57.0,4.39,4.44,2.79,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.72,57.0,5.72,5.75,3.56,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.71,57.0,5.83,5.77,3.55,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.31,58.0,4.32,4.37,2.67,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.8,54.0,5.95,6.0,3.7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.71,56.0,5.76,5.81,3.54,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.5,54.0,7.32,7.38,4.56,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.14,58.0,6.81,6.74,4.08,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.72,54.0,5.83,5.73,3.57,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.56,58.0,5.32,5.33,3.26,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.55,60.0,5.27,5.19,3.28,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.64,54.0,5.52,5.49,3.49,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.3,56.0,4.33,4.35,2.66,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.3,57.0,4.29,4.27,2.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.3,56.0,4.31,4.33,2.67,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.15,55.0,6.77,6.83,4.13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.33,57.0,4.45,4.48,2.74,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.5,57.0,5.04,5.08,3.22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.25,59.0,7.02,6.95,4.22,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.38,57.0,4.7,4.73,2.86,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.9,58.0,6.09,6.13,3.84,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.31,55.0,4.37,4.33,2.69,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.57,56.0,5.31,5.28,3.3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.3,55.0,4.31,4.34,2.72,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.43,56.0,4.79,4.86,3.03,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4,56.0,4.73,4.7,2.94,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2.0,58.0,7.92,7.76,5.15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.37,59.0,4.62,4.67,2.86,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2.0,59.0,8.02,8.0,4.98,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.9,63.0,6.14,6.23,3.85,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.02,56.0,8.03,8.19,5.06,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.72,58.0,5.72,5.75,3.57,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.41,55.0,4.71,4.74,3.02,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.24,58.0,6.96,7.0,4.2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.01,60.0,6.33,6.22,3.95,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.3,58.0,4.31,4.33,2.61,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.15,57.0,6.78,6.71,4.13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.58,56.0,5.35,5.28,3.35,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.8,58.0,5.88,5.83,3.73,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.54,55.0,5.23,5.27,3.22,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
